S.No,"PID-1,procnto-smp-instr","PID-16386,bmetrics_service","PID-12291,slogger2","PID-774148,surfaceflinger","PID-32773,smmu_service","PID-20486,devc-quipv3","PID-20487,secpolgenerate","PID-28681,qcpe_qhee","PID-28682,watchdog","PID-28683,memorydump","PID-28684,syscache_service","PID-28685,pil_service","PID-40974,spi_service","PID-733199,dlt-qnx-system","PID-32784,qcpe_service","PID-32785,qcgpio","PID-32786,qcore","PID-36883,on","PID-36884,devc-pty","PID-36885,ksh","PID-40982,i2c_service","PID-40983,slm","PID-40984,diag_service","PID-40985,pipe","PID-40986,fastrpc","PID-40987,io-pkt-v6-hc","PID-40988,hab","PID-40989,wfd_server","PID-40990,openwfd_telltale","PID-40991,wfd_be","PID-40992,screen","PID-40993,ssplash","PID-40994,kgsl","PID-40995,gsl_hab_server","PID-778276,systemui","PID-40997,mq","PID-40998,audio_service","PID-778279,settings","PID-41000,videoCore","PID-778281,kitchensink","PID-41002,hyp_video_be","PID-41003,devb-ufs-qualcomm","PID-778284,hvac","PID-41005,slm","PID-53294,vmf","PID-430127,io-audio","PID-53296,res_mon","PID-167985,qseecom_daemon","PID-61490,random","PID-127027,qseecom_service","PID-200756,km_be","PID-225333,qvb_service","PID-254006,vmm_service","PID-323639,pps","PID-254008,diag_lsm_serversocket","PID-274489,vmm_lifecycle","PID-282682,qvm","PID-626747,dumper","PID-352316,ssr_service","PID-380989,cdsp_service","PID-401470,prng_service","PID-380991,life_cycle_man_demo","PID-401472,fde_be","PID-778305,carlauncher","PID-438338,npu_service","PID-467011,dlt-daemon","PID-512068,qconn","PID-782405,mapsplaceholder","PID-507974,inetd","PID-491591,syslogd","PID-680008,on","PID-524361,io_service","PID-581706,vm_ssr_be","PID-581708,dcvs_service","PID-688205,tool_policy_manager","PID-794632,slog2info"
10,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,1,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
11,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,1,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
12,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,1,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
13,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,1,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
14,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,1,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
15,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
16,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
17,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
18,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
19,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
20,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
21,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
22,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
23,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
24,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
25,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
26,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
27,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
28,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
29,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
30,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
31,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
32,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
33,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
34,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
35,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
36,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
37,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
38,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
39,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
40,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
41,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
42,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
43,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
44,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
45,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
46,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
47,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
48,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
49,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
50,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
51,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
52,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
53,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
54,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
55,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
56,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
57,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
58,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
59,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
60,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
61,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
62,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
63,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
64,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
65,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
66,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
67,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
68,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
69,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
70,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
71,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
72,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
73,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
74,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
75,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
76,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
77,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
78,6,3,11,1,69,6,10,11,6,11,5,7,8,1,7,6,45,1,67,1,7,4,28,4,12,31,158,21,4,4,15,1,14,1,1,4,18,0,20,1,2,114,1,4,2,8,2,1,4,5,6,3,11,5,1,4,44,4,3,5,3,3,2,1,5,1,3,1,1,3,1,15,3,7,4,1
